host gpuhost015.jc.rl.ac.uk | CUDA ok | Sun  9 Aug 14:46:44 BST 2026
resume auto: fresh start
target=delta | pooled std 0.7407 | mean +0.0619 | E[target^2] train 0.5525 val 0.5604
  per shard: [+15min sd 0.5800 E[t^2] 0.3395, +30min sd 0.7073 E[t^2] 0.5038, +45min sd 0.7921 E[t^2] 0.6314, +60min sd 0.8546 E[t^2] 0.7352]
diagnostics: 64 fixed val crops (rows 0..53123)
device=cuda | R_phi 65.7M params | cond=full (20ch) -> 4ch | latent_scale=0.784
train rows 613892 | val rows 53124 | 9592 steps/epoch (batch 64)
data-path check: batch E[target^2] 0.3818 vs pack meta 0.5604 (ratio 0.681) | untrained MSE 0.3818 -> EV +0.0000 (must be ~0.000 on a fresh start)
  ep8 step 2800/9592 | mse 0.2375 (win 0.2369) | EV 0.570 (win 0.571) | lr 1.97e-06 | gn 0.18 | 325 img/s
  ep8 step 3000/9592 | mse 0.2375 (win 0.2377) | EV 0.570 (win 0.570) | lr 1.86e-06 | gn 0.18 | 325 img/s
  ep8 step 3200/9592 | mse 0.2375 (win 0.2375) | EV 0.570 (win 0.570) | lr 1.75e-06 | gn 0.18 | 325 img/s
  ep8 step 3400/9592 | mse 0.2375 (win 0.2380) | EV 0.570 (win 0.569) | lr 1.64e-06 | gn 0.18 | 325 img/s
  ep8 step 3600/9592 | mse 0.2375 (win 0.2364) | EV 0.570 (win 0.572) | lr 1.54e-06 | gn 0.18 | 325 img/s
  ep8 step 3800/9592 | mse 0.2374 (win 0.2369) | EV 0.570 (win 0.571) | lr 1.44e-06 | gn 0.18 | 325 img/s
  ep8 step 4000/9592 | mse 0.2374 (win 0.2368) | EV 0.570 (win 0.571) | lr 1.34e-06 | gn 0.18 | 325 img/s
  ep8 step 4200/9592 | mse 0.2374 (win 0.2379) | EV 0.570 (win 0.569) | lr 1.25e-06 | gn 0.18 | 325 img/s
  ep8 step 4400/9592 | mse 0.2374 (win 0.2379) | EV 0.570 (win 0.569) | lr 1.16e-06 | gn 0.18 | 325 img/s
  ep8 step 4600/9592 | mse 0.2375 (win 0.2389) | EV 0.570 (win 0.568) | lr 1.07e-06 | gn 0.18 | 325 img/s
  ep8 step 4800/9592 | mse 0.2375 (win 0.2363) | EV 0.570 (win 0.572) | lr 9.85e-07 | gn 0.18 | 325 img/s
  ep8 step 5000/9592 | mse 0.2374 (win 0.2360) | EV 0.570 (win 0.573) | lr 9.05e-07 | gn 0.18 | 325 img/s
  ep8 step 5200/9592 | mse 0.2374 (win 0.2372) | EV 0.570 (win 0.571) | lr 8.28e-07 | gn 0.18 | 325 img/s
  ep8 step 5400/9592 | mse 0.2374 (win 0.2384) | EV 0.570 (win 0.569) | lr 7.54e-07 | gn 0.18 | 325 img/s
  ep8 step 5600/9592 | mse 0.2375 (win 0.2386) | EV 0.570 (win 0.568) | lr 6.84e-07 | gn 0.18 | 325 img/s
  ep8 step 5800/9592 | mse 0.2374 (win 0.2361) | EV 0.570 (win 0.573) | lr 6.18e-07 | gn 0.18 | 325 img/s
  ep8 step 6000/9592 | mse 0.2374 (win 0.2371) | EV 0.570 (win 0.571) | lr 5.54e-07 | gn 0.18 | 325 img/s
  ep8 step 6200/9592 | mse 0.2374 (win 0.2373) | EV 0.570 (win 0.571) | lr 4.94e-07 | gn 0.18 | 325 img/s
  ep8 step 6400/9592 | mse 0.2374 (win 0.2379) | EV 0.570 (win 0.569) | lr 4.38e-07 | gn 0.18 | 326 img/s
  ep8 step 6600/9592 | mse 0.2374 (win 0.2357) | EV 0.570 (win 0.573) | lr 3.85e-07 | gn 0.18 | 326 img/s
  ep8 step 6800/9592 | mse 0.2373 (win 0.2365) | EV 0.570 (win 0.572) | lr 3.35e-07 | gn 0.18 | 326 img/s
  ep8 step 7000/9592 | mse 0.2373 (win 0.2369) | EV 0.570 (win 0.571) | lr 2.89e-07 | gn 0.18 | 326 img/s
  ep8 step 7200/9592 | mse 0.2374 (win 0.2386) | EV 0.570 (win 0.568) | lr 2.46e-07 | gn 0.18 | 326 img/s
  ep8 step 7400/9592 | mse 0.2374 (win 0.2392) | EV 0.570 (win 0.567) | lr 2.07e-07 | gn 0.18 | 326 img/s
  ep8 step 7600/9592 | mse 0.2374 (win 0.2375) | EV 0.570 (win 0.570) | lr 1.71e-07 | gn 0.18 | 326 img/s
  ep8 step 7800/9592 | mse 0.2374 (win 0.2374) | EV 0.570 (win 0.570) | lr 1.38e-07 | gn 0.18 | 326 img/s
  ep8 step 8000/9592 | mse 0.2374 (win 0.2384) | EV 0.570 (win 0.568) | lr 1.09e-07 | gn 0.18 | 326 img/s
  ep8 step 8200/9592 | mse 0.2374 (win 0.2356) | EV 0.570 (win 0.574) | lr 8.34e-08 | gn 0.18 | 326 img/s
  ep8 step 8400/9592 | mse 0.2374 (win 0.2382) | EV 0.570 (win 0.569) | lr 6.12e-08 | gn 0.18 | 326 img/s
  ep8 step 8600/9592 | mse 0.2374 (win 0.2382) | EV 0.570 (win 0.569) | lr 4.24e-08 | gn 0.18 | 326 img/s
  ep8 step 8800/9592 | mse 0.2374 (win 0.2369) | EV 0.570 (win 0.571) | lr 2.70e-08 | gn 0.18 | 326 img/s
  ep8 step 9000/9592 | mse 0.2374 (win 0.2355) | EV 0.570 (win 0.574) | lr 1.51e-08 | gn 0.18 | 326 img/s
  ep8 step 9200/9592 | mse 0.2374 (win 0.2395) | EV 0.570 (win 0.566) | lr 6.64e-09 | gn 0.18 | 326 img/s
  ep8 step 9400/9592 | mse 0.2374 (win 0.2375) | EV 0.570 (win 0.570) | lr 1.60e-09 | gn 0.18 | 326 img/s
epoch   8/8 | train mse 0.23744 (EV 0.5702) | val mse 0.32088 (EV 0.4274) | 1886s | 326 img/s | GPU 14.1 GB
  val EV per lead: +15min 0.4250, +30min 0.4303, +45min 0.4257, +60min 0.4280
  decoded: MAE 0.177 (adv 0.238) | CSI@1 0.478 (adv 0.407) | CSI@8 0.026 (adv 0.059) | PSD 2-8km band power 0.07 (adv 1.12)

GATE-C (PASS): pooled val EV 0.4610 against threshold 0.10. sigma_data would fall 0.7407 -> 0.5438 (26.6%).

completed: total 260.6 min | best val MSE 0.30206 (ep2) | DONE written -> the sbatch chain will stop
